SP_CODE,DATE,YEAR,DOY,PLOT,SITE,ASPECT,PHENO,MAIN_PHENO,INFL,FLS,FRT,NAME,LIFESPAN,TYPE,NATIVE,PollinatorResource,BEE,BUTTERFLY,FLY,MOTHS,BEETLES
BRIMAX,5/30/18,2018,150,DPN3,DP,N,FR,FR,81,0,81,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/20/15,2015,110,DPN3,DP,N,"B,FL",FL,69,69,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/13/15,2015,103,DPN3,DP,N,FL,FL,1,1,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/27/17,2017,178,DPN2,DP,N,FR,FR,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/20/15,2015,140,DPN2,DP,N,FR,FR,12,0,12,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/12/16,2016,103,FRN3,FR,N,"L, B",B,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/17/18,2018,137,DPN3,DP,N,FL,FL,104,104,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/8/15,2015,128,DPN2,DP,N,FL,FL,11,11,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/17/18,2018,137,DPN1,DP,N,FL,FL,111,111,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/25/15,2015,115,DPN3,DP,N,FL,FL,125,125,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/13/17,2017,133,TPN1,TP,N,FL,FL,3,3,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/20/15,2015,110,DPN1,DP,N,FL,FL,17,17,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/19/16,2016,110,DPN3,DP,N,FL,FL,5,5,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/1/15,2015,152,DPN3,DP,N,FR,FR,79,0,79,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/12/17,2017,163,DPN3,DP,N,FR,FR,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/7/16,2016,159,DPN3,DP,N,"FL, FR",FR,87,2,85,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/17/17,2017,168,DPN3,DP,N,FR,FR,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/20/17,2017,110,DPN3,DP,N,"B,FL",B,9,9,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/3/17,2017,123,DPN1,DP,N,FL,FL,192,192,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/11/16,2016,132,DPN3,DP,N,FL,FL,86,85,1,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/26/16,2016,117,DPN1,DP,N,"B, FL",FL,40,40,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/24/18,2018,144,DPN2,DP,N,FR,FR,4,0,4,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/26/16,2016,147,DPN2,DP,N,FR,FR,5,0,5,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/30/18,2018,150,TPN1,TP,N,FR,FR,2,0,2,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/26/16,2016,117,TPN1,TP,N,"B, FL",FL,1,1,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/18/16,2016,139,DPN2,DP,N,FL,FL,10,10,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/27/17,2017,178,TPN1,TP,N,FR,FR,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/17/18,2018,137,DPN2,DP,N,FL,FL,6,6,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/24/18,2018,144,DPN3,DP,N,"FL, FR",FR,81,6,75,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/6/17,2017,157,TPN1,TP,N,FR,FR,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,4/10/17,2017,100,DPN1,DP,N,NA,NA,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,5/30/17,2017,150,TPN1,TP,N,FR,FR,3,0,3,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/7/18,2018,158,DPN3,DP,N,FR,FR,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/7/18,2018,158,DPN1,DP,N,FR,FR,0,0,0,Briza maxima,A,G,N,N,N,N,N,N,N
BRIMAX,6/14/16,2016,166,DPN3,DP,N,"FL, FR",FR,71,1,70,Briza maxima,A,G,N,N,N,N,N,N,N
BROCAR,5/8/15,2015,128,DPS1,DP,S,FL,FL,15,15,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/2/18,2018,92,TPN2,TP,N,"B,FL",B,1,1,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/8/15,2015,128,DPN3,DP,N,FL,FL,4,4,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/17/18,2018,137,TPN2,TP,N,FL,FL,3,3,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/22/17,2017,142,TPN2,TP,N,"FL,FR",FR,5,2,3,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/17/17,2017,168,TPN2,TP,N,FR,FR,0,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/20/15,2015,140,DPN3,DP,N,FR,FR,1,0,1,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/10/17,2017,100,TPN2,TP,N,NA,NA,0,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,3/24/17,2017,83,TPN2,TP,N,NA,NA,0,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/20/15,2015,140,DPS3,DP,S,FR,FR,58,0,58,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/20/15,2015,140,DPS1,DP,S,FR,FR,6,0,6,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/25/15,2015,115,DPS1,DP,S,FL,FL,3,3,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/25/15,2015,115,DPS3,DP,S,FL,FL,36,36,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/20/15,2015,140,TPN1,TP,N,FL,FL,74,74,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/16/18,2018,106,TPN2,TP,N,FL,FL,2,2,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/9/15,2015,160,DPS3,DP,S,FR,FR,67,0,67,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/20/15,2015,140,TPN3,TP,N,FL,FL,16,16,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/8/15,2015,128,TPS1,TP,S,FL,FL,2,2,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/27/17,2017,178,TPN2,TP,N,FR,FR,0,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/13/17,2017,133,TPN2,TP,N,FL,FL,5,5,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/8/15,2015,128,TPN3,TP,N,FL,FL,2,2,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/9/15,2015,160,DPS1,DP,S,FR,FR,8,0,8,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/3/17,2017,123,TPN2,TP,N,FL,FL,4,4,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/25/15,2015,115,TPN3,TP,N,FL,FL,26,26,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/1/18,2018,121,TPN2,TP,N,FL,FL,5,5,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/8/15,2015,128,DPS3,DP,S,FL ,FL,75,75,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/12/17,2017,163,TPN2,TP,N,FR,FR,0,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/28/17,2017,118,TPN2,TP,N,FL,FL,3,3,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/9/15,2015,160,TPN1,TP,N,FR,FR,77,0,77,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/9/15,2015,160,TPN3,TP,N,FR,FR,15,0,15,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/7/18,2018,97,TPN2,TP,N,FL,FL,1,1,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/30/18,2018,150,TPN2,TP,N,FR,FR,1,0,1,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/20/17,2017,110,TPN2,TP,N,B,B,0,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/24/18,2018,144,TPN2,TP,N,FL,FL,3,3,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/25/15,2015,115,TPN1,TP,N,FL,FL,55,55,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/20/15,2015,140,DPN1,DP,N,FR,FR,3,0,3,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,4/2/17,2017,92,TPN2,TP,N,NA,NA,0,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/8/15,2015,128,DPN2,DP,N,FL,FL,3,3,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,3/26/18,2018,85,TPN2,TP,N,B,B,1,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/8/15,2015,128,TPN1,TP,N,FL,FL,61,61,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/6/17,2017,157,TPN2,TP,N,FR,FR,7,0,7,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/8/18,2018,128,TPN2,TP,N,FL,FL,3,3,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,5/30/17,2017,150,TPN2,TP,N,"FL,FR",FR,7,1,6,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BROCAR,6/7/18,2018,158,TPN2,TP,N,FR,FR,0,0,0,Bromus carinatus,P,G,Y,N,N,N,N,N,N
BRODIA,6/1/16,2016,153,DPN2,DP,N,"FL, FR",FL,45,34,11,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/28/17,2017,118,DPN3,DP,N,"B,FL",B,7,7,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,3/24/17,2017,83,DPN2,DP,N,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/1/16,2016,153,TPS3,TP,S,FR,FR,7,0,7,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/18,2018,121,FRN3,FR,N,FL,FL,2,2,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/12/16,2016,103,FRN2,FR,N,FL,FL,6,6,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/19/16,2016,110,DPN3,DP,N,--,--,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/2/17,2017,92,DPN1,DP,N,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/7/18,2018,158,FRS2,FR,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/6/17,2017,157,DPN3,DP,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/17/17,2017,168,DPN3,DP,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/18,2018,121,BHN1,BH,N,FL,FL,43,43,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/2/17,2017,92,TPS2,TP,S,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/17,2017,110,DPN1,DP,N,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/30/16,2016,182,TPS3,TP,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/22/17,2017,142,BHN3,BH,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/17,2017,110,FRN2,FR,N,"B,FL",B,29,29,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/30/18,2018,150,DPN1,DP,N,FL,FL,9,9,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/8/15,2015,128,TPS1,TP,S,FL,FL,12,12,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/24/18,2018,144,TPN1,TP,N,FL,FL,3,3,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/15,2015,121,BHN2,BH,N,FL,FL,6,6,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/18,2018,121,FRN2,FR,N,FL,FL,9,9,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/11/16,2016,132,FRN3,FR,N,FL,FL,21,21,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/19/16,2016,110,TPS2,TP,S,FL,FL,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/17,2017,110,TPN3,TP,N,FL,FL,29,29,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/1/15,2015,152,DPN2,DP,N,FR,FR,13,0,13,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/15,2015,110,TPS1,TP,S,FL ,FL,4,4,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/25/15,2015,115,TPS2,TP,S,FL,FL,1,1,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/13/17,2017,133,TPN1,TP,N,FL,FL,17,17,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/6/17,2017,157,FRS3,FR,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/13/17,2017,133,TPN3,TP,N,"FL,FR",FL,36,33,3,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/18,2018,121,FRS2,FR,S,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/26/16,2016,147,FRN1,FR,N,FR,FR,23,5,18,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/4/16,2016,125,TPN2,TP,N,FL,FL,5,5,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/30/18,2018,150,FRS2,FR,S,"FL, FR",FR,5,1,4,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/17,2017,110,DPN3,DP,N,B,B,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/1/16,2016,153,FRN3,FR,N,FR,FR,45,0,45,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/7/16,2016,159,FRS1,FR,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/27/17,2017,178,FRS3,FR,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,3/30/15,2015,89,BHS2,BH,S,B,B,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/15,2015,121,DPN3,DP,N,FL,FL,9,9,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/30/17,2017,150,FRN1,FR,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/8/18,2018,128,TPN3,TP,N,FL,FL,13,13,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/18,2018,121,DPN2,DP,N,FL,FL,6,6,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/25/15,2015,115,TPS1,TP,S,FL,FL,4,4,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/17/18,2018,137,BHN2,BH,N,"FL,FR",FR,17,7,10,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/1/16,2016,153,TPN2,TP,N,FR,FR,5,0,5,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/3/17,2017,123,FRS1,FR,S,FL,FL,31,31,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/30/16,2016,182,FRS3,FR,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/15,2015,110,DPS3,DP,S,FL,FL,6,6,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,3/30/15,2015,89,BHN3,BH,N,"B, FL",FL,7,7,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/24/18,2018,144,TPN3,TP,N,"FL, FR",FL,22,21,1,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/26/16,2016,147,TPN2,TP,N,"FL, FR",FL,3,2,1,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/4/16,2016,125,TPN3,TP,N,FL,FL,29,29,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/20/15,2015,140,TPS1,TP,S,FR,FR,22,2,20,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/3/17,2017,123,DPN1,DP,N,FL,FL,2,2,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/20/15,2015,140,FRS1,FR,S,FR,FR,7,0,7,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/8/18,2018,128,FRN1,FR,N,FL,FL,5,5,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/1/15,2015,152,DPN3,DP,N,FR,FR,15,0,15,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/18/16,2016,139,TPS1,TP,S,FL,FL,14,14,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/13/17,2017,133,FRN2,FR,N,"FL,FR",FL,39,37,2,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/18/16,2016,139,FRS1,FR,S,"FL, FR",FL,6,5,1,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/17,2017,110,TPS2,TP,S,FL,FL,14,14,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/13/17,2017,133,TPS1,TP,S,"FL,FR",FL,19,18,1,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/27/17,2017,178,TPN1,TP,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/4/16,2016,125,BHN3,BH,N,FL,FL,24,24,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/22/17,2017,142,FRS3,FR,S,"FL,FR",FR,16,4,12,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/15,2015,110,FRN1,FR,N,B,B,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/28/17,2017,118,TPN3,TP,N,"B,FL",FL,29,29,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/19/16,2016,110,TPN2,TP,N,FL,FL,5,5,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/24/18,2018,144,BHS1,BH,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/12/16,2016,103,TPN2,TP,N,B,B,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/27/17,2017,178,DPN3,DP,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/25/15,2015,115,FRN2,FR,N,FL,FL,9,9,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/2/17,2017,92,FRN1,FR,N,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/30/16,2016,182,FRS1,FR,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/7/16,2016,159,FRS3,FR,S,FR,FR,0,0,7,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/13/17,2017,133,FRN3,FR,N,"FL,FR",FL,9,7,2,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/22/17,2017,142,TPS2,TP,S,"FL,FR",FR,71,3,68,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/14/16,2016,166,TPN3,TP,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/20/15,2015,140,FRS2,FR,S,FR,FR,2,0,2,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/10/17,2017,100,FRS2,FR,S,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/18,2018,121,TPS2,TP,S,FL,FL,5,5,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/8/18,2018,128,BHN1,BH,N,"FL,FR",FL,66,62,4,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/19/16,2016,110,FRN1,FR,N,--,--,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/13/17,2017,133,FRS2,FR,S,FR,FR,3,0,3,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/17/18,2018,137,FRN3,FR,N,FL,FL,8,8,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/7/18,2018,158,TPN3,TP,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/10/17,2017,100,TPN2,TP,N,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/17/18,2018,137,TPS1,TP,S,"FL,FR",FL,4,4,2,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/30/18,2018,150,BHS1,BH,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,3/24/17,2017,83,FRS2,FR,S,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/15,2015,110,BHN3,BH,N,FL,FL,11,11,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/27/17,2017,178,FRN2,FR,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/8/18,2018,128,BHS1,BH,S,FL,FL,1,1,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/1/15,2015,121,BHN1,BH,N,FL,FL,8,8,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/26/16,2016,117,TPS3,TP,S,FL,FL,2,2,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/17,2017,110,FRN1,FR,N,B,B,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/6/16,2016,97,BHN3,BH,N,"B, FL",B,7,7,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/15,2015,110,FRS3,FR,S,FL,FL,9,9,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/30/18,2018,150,TPN2,TP,N,"FL,FR",FR,5,1,4,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/8/15,2015,128,BHN2,BH,N,FL ,FL,17,17,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/13/17,2017,133,TPS2,TP,S,"FL,FR",FR,49,49,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/10/17,2017,100,FRN2,FR,N,"B,FL",B,31,31,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/7/18,2018,158,FRN1,FR,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/26/16,2016,117,TPN2,TP,N,FL,FL,4,4,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,3/24/17,2017,83,BHS2,BH,S,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,3/24/17,2017,83,TPS1,TP,S,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/20/15,2015,140,DPN2,DP,N,FR,FR,31,0,31,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/1/16,2016,153,TPS1,TP,S,FR,FR,12,0,12,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/7/16,2016,159,DPN2,DP,N,FR,FR,48,0,48,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/22/17,2017,142,FRS1,FR,S,FR,FR,28,0,28,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/24/18,2018,144,FRS1,FR,S,"FL, FR",FR,6,3,3,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/22/17,2017,142,TPN2,TP,N,FR,FR,6,1,5,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/8/15,2015,128,BHN1,BH,N,FL ,FL,22,22,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/2/17,2017,92,TPN2,TP,N,NA,NA,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/18/16,2016,139,FRS3,FR,S,FL,FL,17,17,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/19/16,2016,110,TPN1,TP,N,"B, FL",B,3,3,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/18/16,2016,139,DPN3,DP,N,FL,FL,15,15,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/27/17,2017,178,FRN1,FR,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/24/18,2018,144,FRN2,FR,N,FL,FL,9,9,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,6/27/17,2017,178,TPN2,TP,N,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/17,2017,110,BHN2,BH,N,FL,FL,44,44,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/22/17,2017,142,DPN3,DP,N,FR,FR,15,0,15,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/20/17,2017,110,FRS3,FR,S,FL,FL,9,9,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/18/16,2016,139,TPN1,TP,N,FL,FL,10,10,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,4/19/16,2016,110,TPS1,TP,S,"B, FL",B,1,1,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/24/18,2018,144,TPS1,TP,S,FR,FR,0,0,0,Bromus diandrus,A,G,N,N,N,N,N,N,N
BRODIA,5/11/16,2016,132,BHN3,BH,N,"FL,FR",FL,21,20,1,Bromus diandrus,A,G,N,N,N,N,N,N,N
